text	dom	type
天猫精灵祸不单行的意思是。	0	0
天猫精灵5加5加5加5加5加55加5加5加55加55加55加5。	0	0
天猫精灵，你是你有病吧？你不理我。😡	0	0
天猫精灵，请你播放时代少年团的大使。😊	0	0
天猫精灵来碗西红柿鸡蛋汤面吧。	1	0
天猫精灵646减483。	0	0
天猫精灵钢琴的声音播放五遍。	0	0
我想听虞书欣的奇。	0	0
天猫精灵盐碗儿青菜香菇肉末粥。	1	0
天猫精灵声音开到60播放音乐。	0	0
天猫精灵请帮我播放蓝牙派对。😊	0	0
天猫精灵你朋我生气了怎么办？	0	0
天猫精灵来碗红豆白人仰胃州。	1	0
天猫精灵播放歌曲山楂看茶花都不懂完昧。	0	0
900天精灵960减50.4。	0	0
天猫精灵来一份四季度入死小草吧。	1	0
天猫精灵48025除以28.49。	0	0
天猫精如何提高孩子的交往能力？	0	0
天猫精灵要玩香菇肉末热粥。	1	0
天猫精灵要个紫菜虾皮蛋花汤。	1	0
天猫精灵来文能有菜小草。	1	0
天猫精灵来份土豆丝儿炒肉盖饭吧，润和点儿。	1	0
天猫精灵一简直就一简直就成女神了。	0	0
什么喜欢两多多。😊	0	0
天猫精灵来一首找一个不伤心的理由。	0	0
天猫精灵要碗香浓披萨瘦肉粥。	1	0
天猫精灵第一包菜炒粉条。	1	0
天猫精灵来玩山药薏米养味粥吧。	1	0
天猫精灵唱一首空浪看浪看南空。	0	0
天猫精灵唱刘若英的当爱在靠近。	0	0
天猫精灵播放打篮球的音效服物馆。	0	0
天猫精灵放一首周深的未闻花名。	0	0
天猫精灵，你为什么男的都都知道，就为什么不男的都不知道了？	0	0
我想听赵雷的凌晨计程车。	0	0
天猫精灵54减多少乘8等于22。	0	0
天猫精灵酸菜烩嫩豆腐来一份吧。	1	0
天猫精灵声音调到45好吗？	0	0
天猫精灵飞个最快的动物是什么？	0	0
天猫精灵来玩让胡永威的小米找吧。	1	0
天猫精灵来福热乎的皮糖瘦肉粥乱朗味。	1	0
天猫精灵刚才的故事继续走下去。	0	0
天猫精灵来碗山药玉米养生粥吧。	1	0
天猫精灵，请播放大灰狼的叫声。	0	0
天猫精灵来碗红豆香香糯糯的粥。	1	0
来份清炒芥兰，嫩点就行。	1	0
天猫精灵83减24等于多少？	0	0
天猫精灵164除以13等于多少？	0	0
天猫精灵红袖可头糟乃衣还有味碟。	1	0
我想听橘子类的有直黄金。	0	0
要碗饭茄炖汤面吧。	1	0
天猫精灵要个毛多米炒蛋吧。	1	0
第天猫精灵，我今天要去小花园玩，你高兴吗？😊	0	0
天猫精灵28加3.5块等于多少？	0	0
天猫精灵一个半小时以后停止播放。	0	0
嚟玩山友排古又新租吧。	1	0
天猫精灵来份西红柿鸡蛋盖浇饭吧。	1	0
我想听郭靖的三生有幸。	0	0
天猫精灵放音乐放抖音流行音乐。	0	0
天猫精灵仰天长啸出门去。下一句是？	0	0
天猫精音量调到660。	0	0
天猫精灵，请唱一首东方红歌曲。	0	0
天猫精灵来碗热乎的老鸭汤面，加枸杞茶树菇的。	1	0
天猫精灵播放儿歌五只小丑鱼。	0	0
天猫精灵来碗番茄鸡蛋干浇饭吧。	1	0
天猫精灵来份番茄鸡蛋浇头饭吧。	1	0
天猫精灵来碗西红柿鸡蛋卤鸡面吧。	1	0
来玩山腰肉末。	1	0
雪菜蘑菇先哈汤面来一份，汤得稀点，面烧得辣，面纪大了，牙齿勿来赛，谢谢侬。😡	1	0
天猫精灵来份家常炖豆腐吧。	1	0
天猫精灵来碗红枣枸杞甜粥吧。	1	0
天猫精灵72.15减去60.95等于多少？	0	0
天猫精灵275除以9，用估算怎么算？	0	0
天猫精灵来玩红茶枸杞养肥嘴吧。	1	0
天猫精灵播放一首耶和华祝福满满。	0	0
天猫精灵来碗鸡骨汤炖粉丝吧。	1	0
天猫精灵来碗热乎的小米南瓜粥吧。	1	0
天猫精灵，我爹爹说你你爹爹想打死你。😊	0	0
天猫精灵要个手撕包汤小炒吧。	1	0
天猫精灵来份青草绿叶彩。	1	0
天猫精灵姚哥加常西红柿蛋花汤吧。	1	0
で来？	0	0
天猫精灵精灵通讯录怎么建？	0	0
天猫精灵来份原白菜炒粉条吧。	1	0
🎼我想看女明星结婚后命运。	0	0
天猫精灵来碗热乎的红枣黑米粥吧。	1	0
那你给我送点小能量，我就送你去。😊	0	0
天猫精灵来碗西红柿鸡蛋面疙瘩汤。	1	0
来玩阮威的小米粥吧。	1	0
天猫精灵要份红枣乌鸡鸡补汤吧。	1	0
15南瓜小米杨味粥。	1	0
天猫精灵502减198的。	0	0
来份枸杞炖老鸭汤吧。	1	0
我在工上 잘 거.	0	0
你好，天猫书房窗帘打开50%。	0	0
天猫精灵来碗暖心皮蛋瘦肉粥吧。	1	0
动毒的人跑步训练有危险吗？	0	0
我这个就是天猫精灵在说给我播放周深的歌单。	0	0
天猫精灵200减40减37减32等于多少？	0	0
播放一只两只老虎。	0	0
天猫精灵24.3乘以20等于多少？	0	0
天猫精灵声音调到50%。	0	0
天猫精灵，那份小粉喜柿炒蛋吧。	1	0
要碗黄金营养小米豆吧。	1	0
天猫精灵请播放速度与激情8片尾曲good night.	0	0
天猫精灵，我让你唱我让你读，不是让你唱。😡	0	0
天猫精灵，我在你说78除以9等于几于几？	0	0
天猫精灵何况你说周山的天空一。	0	0
天猫精灵把空调的温度调22。	0	0
天猫精灵吃你瓜子，不知道掉哪去了，还是不知道飞哪去了还。😊	0	0
天猫精灵来碗南瓜粥吧。	1	0
播放周深演唱。	0	0
我要一份生披老虎鸡炖汤，今朝想弄眼滋巴子吃吃汤水要等辣侬眼哦，勿要勿要咸就好了。	1	0
天猫精灵来份东北香王牌长粒米饭。	1	0
天猫精灵59.9除以1.2。	0	0
天猫精灵播放中央人民广播电台。	0	0
天猫精灵，你是不是被陈奕搞神经了呀？	0	0
要一份德兰面貌透圣道木耳鸡汤，勿要烫，谢谢侬。	1	0
来份蒜香空心菜吧。	1	0
天猫精灵要碗牛肉窝蛋粥吧。	1	0
来份金汤煮的娃娃菜吧。	1	0
天猫精灵来份北灼生菜吧。	1	0
天猫精灵要不然香菇肉沫热粥。	1	0
来换鲫鱼顿豆腐特吧，然后的。	1	0
我说你能不能给我一点安全感？😔	0	0
天猫精灵，你知道100加100等于几吗？😊	0	0
天猫精灵扫地机器人开始清扫地。	0	0
🎼问一下都是。	0	0
天猫精灵，要是芹菜豆芽炒肉丝。	1	0
天猫精灵来玩养胃的小米粥吧。	1	0
🎼边边动作。	0	0
天猫精灵，让我去做肉末小拌菜吧。	1	0
い？	0	0
播放周深呃，呸播放周深的警报。	0	0
天猫精灵播放周深的忘的伴奏。	0	0
我想听莱斯群的爱迪克友。	0	0
天猫精灵来放小拉小果娃娃车。	1	0
放厨房无限年的声音。	0	0
天猫精灵来份木耳藕片小草吧。	1	0
天猫精灵要么横走山要洲月湖的。	1	0
天帽警岭来板秦巧能通信财。	1	0
天猫精灵天猫精灵声音放大点。	0	0
天猫精灵85乘97等于多少？	0	0
来份那些有味的小米粥。	1	0
天猫精灵扫描附近的正能灯光。	0	0
停止单曲循环楼。	0	0
我要唱杰克布果的阿依莫。	0	0
天猫精灵来份酸色杂粮米饭吧。	1	0
天猫精灵90除以24等于多少？	0	0
帮我来一颗山叶狗鸡头羊回粥，要少得热腾腾痒痒味道。	1	0
天猫精灵要玩红糖杂粮甜粥吧。	1	0
天猫精灵现在播放的是什么？	0	0
灵帮我们播放光头强的声音。😊	0	0
天猫精灵108.4乘以4等于多少？	0	0
天猫精灵，你可以给我放袋鼠的声音。😊	0	0
你好，天猫播放口袋里超威坦克之机甲风暴。	0	0
点个红彩苔小草。	1	0
天猫精灵，有我岳父的南瓜甜缀吧。	1	0
天猫精灵25乘40等于多少？	0	0
鸡枞天猫精灵鸡枞菌怎么吃好吃？	0	0
我想听董晶晶的风俗。	0	0
天猫精灵要碗热乎的皮蛋瘦肉粥。	1	0
天猫精灵为什么这个布会亮啊？	0	0
天猫精灵放一首做羊，做狼别做羊。	0	0
天猫精灵播放时代少年团朱雀。	0	0
难不成你是半男半女吗？	0	0
🎼天猫精灵300加150加150。	0	0
天猫精灵35乘以3等于几？	0	0
天猫精灵来碗东瓜海带咸汤吧。	1	0
天猫精灵来份槐花炒土鸡蛋吧。	1	0
要碗红糖、小米杨胃粥吧。	1	0
鸭胸糙米面可以用来做早餐吗？	0	0
天猫精灵蒜香有卖菜来一份吧。	1	0
天猫精灵，你们的老师是什是什么呀的我都没见过你们的模呀。😊	0	0
得日而亡。	0	0
天猫精灵播放张信唱的恨我爱太深。	0	0
天猫精灵播放剪个笑话做老婆。	0	0
天猫精灵定了10分钟后的闹钟。	0	0
天猫精灵有盾的软的吗？	1	0
天猫精灵老大不喜欢老二怎么办？	0	0
🎼播放拆销奥特曼玩具。	0	0
天猫精灵来碗山药肉帽暖胃粥，热乎的。	1	0
天猫精灵来碗热乎的皮蛋瘦肉粥吧。	1	0
来玩枸杞蓝灌甜舟吧。	1	0
天猫精灵单曲循环张学友的情网。	0	0
天猫精灵要个西兰花小草吧。	1	0
天猫精灵要我大早山药熬的暖和粥吧。	1	0
帮我来一份里相烧菜饭粥，眼皮蛋搭金肉，要烧辣滚，味道交关实惠。	1	0
天猫精灵要个小粉的豆芽粉丝吧。	1	0
OK705减55。	0	0
播放儿童工程车动法。	0	0
天猫精灵推荐好笑话的。	1	0
他猫精灵，我想听地震，我想听地震的声音。	0	0
天猫精灵放一个打老虎的声音。	0	0
系猫精你。	0	0
天猫精灵要一份香喷喷的午餐米饭吧。	1	0
天猫精灵188乘2.5等于多少？	0	0
来一份西芹虾仁小炒吧。	1	0
天猫精灵，你觉得是小一涵还是小左？😊	0	0
天猫精灵来份手撕包菜吧。😡	1	0
啊，天猫精灵声音调哎，声音调到天调到60%。	0	0
天猫精灵要碗番茄面疙瘩汤。	1	0
天猫精灵要玩皮蛋售楼作。	1	0
天猫精灵来份番茄鸡蛋盖浇饭吧。	1	0
我要一份老茶师果巫骨鸡汤，帮我炖辣侬眼，勿要油汤头先甜味道。好。	1	0
天猫精灵.	0	0
天猫精灵音量放音量放到六七十。	0	0
天猫精灵大叫的声音叫的声音。😊	0	0
天猫精灵我看包天翼的英雄之路。	0	0
人猫精灵你好，播放黄立行的音浪。	0	0
天猫精灵在全世界有多少个猪？	0	0
天猫精灵周深天空音定制版。	0	0
天猫精灵，我想问你跟我一样，6岁半。😊	0	0
帮我来一份红糖枣子小米养生素，身体蛮好。	1	0
天猫精灵28乘以28等多少？	0	0
来份青草小青菜。	1	0
天猫精灵28乘40等于多少？	0	0
🎼我想要深深六一祝福。	0	0
不知道啊，应该是应该是应该是。	0	0
把声音调到50，然后关机。	0	0
天猫精灵来碗热乎的皮蛋瘦肉粥吧。	1	0
天猫精灵来点软和点的。	1	0
天猫精灵来份白菜炖老豆腐。	1	0
天猫精灵0.3乘0.17等于多少？	0	0
我想听黄俊美的。	0	0
走啊。	0	0
🎼肚子枕的全身锻炼方法。	0	0
播放公主贵姓。	0	0
快速学会头侧推挤的方法。	0	0
天猫精灵要玩玉米排骨粥热蝴蝶。	1	0
天猫精灵来碗酸酸甜甜的番茄蛋花汤。	1	0
天猫精灵把声音调到成十。😊	0	0
天猫精灵要个韭菜鸡蛋小做饭吗。	1	0
天猫精灵要个老鸭菌骨汤吧。	1	0
天猫精灵来份嫩娃娃菜的炖豆腐吧。	1	0
让我暖心仰胃走吧。	1	0
天精灵900乘以900等于几？	0	0
天猫精灵960除以68。	0	0
关掉关掉关掉，休息一会儿。	0	0
我想听安尔晨的我养的人和养我的人。	0	0
来热过皮蛋女作。	1	0
天猫精灵来份番茄炒蛋吧。	1	0
天猫精灵来份清爽的农家鲜拌菜。	1	0
天猫精灵来碗热乎的青菜小米粥吧。	1	0
天猫精灵来文家常素盘菜。	1	0
天猫精灵把阳台窗帘设置成天黑自动关动窗帘。	0	0
天猫精灵来碗热乎的香浓皮蛋瘦肉粥吧。	1	0
天猫精灵1000除以25加75除以5的和。	0	0
天猫精灵删除半个小时关闭插座的。	0	0
天猫精灵播放奕迅的你的选择。	0	0
天猫精灵播放篇章单曲循环。	0	0
天猫精灵来碗萝卜动排骨团子。	1	0
天猫精灵给我选一首兔子的声音。	0	0
天猫精灵要一份排骨干背养生粥吧。	1	0
咬个青菜柔愿粉丝糖吧。	1	0
天猫精灵要那个酸辣的老豆腐汤吧。	1	0
天猫精灵画风行万能女生版。	0	0
天猫精灵，你竟然不好好大学习。😊	0	0
天猫精灵要换青椒肉丝小炒啊。	1	0
天猫精灵来碗枸杞一炖猪杂汤吧。	1	0
要不要天猫精灵不要播放那个5.20AM。😡	0	0
来碗鲜虾暖胃粥吧。	1	0
天猫精灵来碗番茄鸡蛋卤子面吧。	1	0
天猫精灵想放李音的不再留恋你的温柔。	0	0
来份外婆菜炒蛋饭。	1	0
天猫精灵放一首我们的。😊	0	0
来份番茄炒蛋套餐吧。	1	0
天猫精灵来碗香菇肉魔粥吧。	1	0
来碗热乎的皮带瘦肉粥。	1	0
天猫精灵来份茭白情吧。	1	0
天猫精灵来碗番茄鸡蛋浇饭。	1	0
播放霸道新娘。	0	0
嗯，拉伸凳的使用最差我。	0	0
要碗喜红柿面疙瘩糖。	1	0
天猫精灵播放月亮宝宝和开心娜娜。	0	0
天猫精灵呃，倍数调到1.0。	0	0
天猫精灵给我给我放公鸡的声音。😊	0	0
天猫精灵来份小白菜炖排骨汤吧。	1	0
猫精灵，我没有什么需要你的了。😊	0	0
天猫精灵播放你爱我向谁方唱吧。	0	0
天猫精灵来玩暖胃的小米粥吧。	1	0
老板山要玉米养生粥吧。	1	0
有软乎的饭吗？	1	0
天猫精灵来份茶树菇老鸭汤吧。	1	0
有这一点不好，天猫精灵一定要。	0	0
天猫精灵要买红枣、燕麦粥热乎的。	1	0
40呃，天猫精灵3600除以450。	0	0
天猫精灵300325乘以528乘以596等于多少？	0	0
天猫精灵366减157等于多少？	0	0
天猫精灵热乎的就先。	1	0
天猫精灵3000除以16等于几？	0	0
天猫精灵音量调一音量调小一点。	0	0
我想听蔡又琪的酿城想念。	0	0
天猫精灵声音调到80%70。	0	0
天猫精灵来碗玉米粒子粥热乎咧。	1	0
天猫精灵啊，侬还是花者皮台收入做。	1	0
，帮我来一份得兰面膜一要透瑶小餐粥。好，今朝就想吃点清淡点，谢谢我。	1	0
天猫精灵17.6乘以48等于多少？	0	0
天猫精灵，我想听少年派偶爆笑校园。😊	0	0
我想看，因为爱情有多美。	0	0
天猫精灵来碗山药玉米青菜粥吧。	1	0
天猫精灵195乘以29。	0	0
天猫精灵，我要一份老灵光乌鸡砂果汤汤头弄点，里相多两片姜片等等舒舒服，吃了软胃食盐。	1	0
天猫精灵来碗蒜香番茄面疙瘩巴。	1	0
天猫精灵要碗银耳莲子羹吧。	1	0
我想听简弘亦的省略号。	0	0
你吃的又肥又胖，还没有惹我生气。😡	0	0
天猫精灵522除以9等于多少嗯？	0	0
天猫精灵，我我要听霸王龙的声音。😊	0	0
天猫精灵音量达到60%。	0	0
天猫精灵来份三顾肉丝小炒吧。	1	0
来碗竹笋红枣鸡汤吧。	1	0
来玩养威的小米粥吧。	1	0
🎼打开周身演唱国际歌。	0	0
天猫精灵来一份木耳肉片盖浇饭吧。	1	0
天猫精灵28加43等于几？	0	0
天猫精灵31乘3加30乘2。	0	0
天猫精灵来碗青菜如毛粥。	1	0
有没有烧油的？	1	0
天猫精灵来碗热乎的皮蛋瘦肉粥。	1	0
天猫精灵要碗暖暖的红糖红豆粥。	1	0
天猫精灵来文加上西红柿炒蛋。	1	0
天猫精灵要份暖心，小米红枣杂粮粥吧。	1	0
天猫精灵来碗家常炖海带汤。	1	0
天猫精灵连续播放小鸟的叫声。😊	0	0
这个还是。	0	0
天猫精灵要份暖心暖胃的老母鸡汤吧。	1	0
来碗香菇牛肉热粥热乎蝶。	1	0
天猫精灵来份丝瓜扭蛋吧。	1	0
天猫精灵播放云天和讲的小说。	0	0
天猫精灵的声音这个小兔子。	0	0
天猫精灵来碗红糖枣香，小米粥，养养胃。	1	0
天猫精灵，我没钱用了，给我一点钱。	0	0
天猫精灵来碗小白菜肉圆汤吧。	1	0
天猫精灵还菜豆腐汤吧。	1	0
天猫精灵来碗香菇鸡丝粥吧。	1	0
🎼播放潘晓维的恐龙乐园。	0	0
天猫精灵来玩皮蛋兽邀园做吧。	1	0
啊，天猫精灵90减36等于多少？	0	0
天猫精灵来碗热乎的豆腐青菜汤吧。	1	0
天猫精灵来碗番茄面疙瘩汤吧。	1	0
天猫精灵来碗红枣锅热乎的。	1	0
天猫精灵今天吃啥合适？	1	0
天猫精灵郁金香的花与人体内的胃都属于器官吗？	0	0
不想上学了怎么办呀？	0	0
天猫精灵来文家城请再读武装吧。	1	0
天猫精灵，江苏省南京市有什么好逛的商业中心吗？	0	0
天猫精灵来碗热乎的牛肉米汤吧。	1	0
要份红豆薏米去食堂吧。	1	0
天猫精灵要碗鲜虾瘦肉粥吧。	1	0
天猫精灵要个凉拌海带丝吧。	1	0
天猫精灵来一个红鸟的声音。😊	0	0
天猫精灵，那么乐火腿山1熟楼做吧。	1	0
天猫精灵你你就给我聊今天发生的什么。	0	0
天猫精灵来份蒜香粉丝娃娃菜吧。	1	0
天猫精灵来份番茄鸡蛋浇头饭吧。	1	0
天猫精灵900减889等于几？	0	0
天猫精灵在奶奶里开个电视。😊	0	0
天猫精灵嚟碗山药炖排骨粥吧。	1	0
天猫精灵来碗香甜玉米粥吧。😔	1	0
天猫精灵，拉要份外喂出来个香糯皮蛋瘦肉粥，烫烫叫勿要冷。	1	0
是美团有有人来。	0	0
我的家庭地址在谢家集区淮南市。	0	0
天猫精灵来碗汤水多的。	1	0
天猫精灵，你休息吧，我们要出门啦。	0	0
天猫精灵来份蒜香油梅菜上烧。	1	0
天猫精灵要个菠菜木鱼炒蛋吧。	1	0
来问线象转骨堂吧。	1	0
来份香辣手撕包菜锅热乎的。	1	0
天猫精灵帮我把声音调大两格。😊	0	0
天猫精灵，你能帮我打开绘画模式吗？	0	0
天猫精灵来点酸酸甜甜的番茄蛋灌糖吧。	1	0
我要唱张哲浩的孤梦。	0	0
秒天猫精灵把声音加到80%。	0	0
在叫那个天猫精灵机器人的声音吗？	0	0
🎼先生し吗？	0	0
天猫精灵请播放猴子警长拉布拉多警长。😊	0	0
我要唱鹿晗的有两句。	0	0
增常是50%。	0	0
天猫精灵来万勤缴抄单，该缴翻吧。	1	0
天猫精灵有果加长裙子小巧吧。	1	0
天猫精灵来碗营养杂粮养生粥吧。	1	0
100减8天猫精灵，我你说100减8减2。😊	0	0
天猫精灵播放狗屎爸爸的声音。😊	0	0
3200加3加200等于几啊？😊	0	0
天猫精灵播放我期待的不是钱。	0	0
天猫精灵来粉丝包菜锅吧。	1	0
天猫精灵直到世界坍碎，直到梦境破碎。	0	0
